轮轨接触几何参数随轮对横移delty(m)和摇头角phi(degree)的变化
countdy=   241    countphi=   21
----------------------------------------------------------------
侧滚角 alpha (degree)
----------------------------------------------------------------
    deltay   phi= -1.000      -0.900      -0.800      -0.700      -0.600      -0.500      -0.400      -0.300      -0.200      -0.100       0.000       0.100       0.200       0.300       0.400       0.500       0.600       0.700       0.800       0.900       1.000
   -0.008000   -0.069263   -0.069430   -0.069578   -0.069707   -0.069819   -0.069919   -0.070000   -0.070063   -0.070108   -0.070135   -0.070144   -0.070135   -0.070108   -0.070063   -0.070000   -0.069919   -0.069819   -0.069707   -0.069578   -0.069430   -0.069263
   -0.007900   -0.067911   -0.068079   -0.068227   -0.068357   -0.068468   -0.068562   -0.068639   -0.068702   -0.068747   -0.068774   -0.068783   -0.068774   -0.068747   -0.068702   -0.068639   -0.068562   -0.068468   -0.068357   -0.068227   -0.068079   -0.067911
   -0.007800   -0.066560   -0.066729   -0.066878   -0.067008   -0.067120   -0.067214   -0.067290   -0.067349   -0.067391   -0.067416   -0.067425   -0.067416   -0.067391   -0.067349   -0.067290   -0.067214   -0.067120   -0.067008   -0.066878   -0.066729   -0.066560
   -0.007700   -0.065213   -0.065380   -0.065529   -0.065660   -0.065773   -0.065867   -0.065944   -0.066003   -0.066046   -0.066071   -0.066079   -0.066071   -0.066046   -0.066003   -0.065944   -0.065867   -0.065773   -0.065660   -0.065529   -0.065380   -0.065213
   -0.007600   -0.063878   -0.064034   -0.064182   -0.064314   -0.064427   -0.064522   -0.064599   -0.064658   -0.064701   -0.064726   -0.064735   -0.064726   -0.064701   -0.064658   -0.064599   -0.064522   -0.064427   -0.064314   -0.064182   -0.064034   -0.063878
   -0.007500   -0.062543   -0.062701   -0.062840   -0.062968   -0.063081   -0.063177   -0.063254   -0.063314   -0.063357   -0.063383   -0.063391   -0.063383   -0.063357   -0.063314   -0.063254   -0.063177   -0.063081   -0.062968   -0.062840   -0.062701   -0.062543
   -0.007400   -0.061209   -0.061368   -0.061508   -0.061592   -0.061737   -0.061833   -0.061911   -0.061971   -0.062014   -0.062040   -0.062048   -0.062040   -0.062014   -0.061971   -0.061911   -0.061833   -0.061737   -0.061592   -0.061508   -0.061368   -0.061209
   -0.007300   -0.059876   -0.060036   -0.060138   -0.060262   -0.060368   -0.060457   -0.060569   -0.060629   -0.060672   -0.060698   -0.060707   -0.060698   -0.060672   -0.060629   -0.060569   -0.060457   -0.060368   -0.060262   -0.060138   -0.060036   -0.059876
   -0.007200   -0.058506   -0.058666   -0.058808   -0.058933   -0.059039   -0.059129   -0.059201   -0.059257   -0.059297   -0.059321   -0.059329   -0.059321   -0.059297   -0.059257   -0.059201   -0.059129   -0.059039   -0.058933   -0.058808   -0.058666   -0.058506
   -0.007100   -0.057180   -0.057338   -0.057480   -0.057604   -0.057712   -0.057802   -0.057875   -0.057931   -0.057971   -0.057995   -0.058003   -0.057995   -0.057971   -0.057931   -0.057875   -0.057802   -0.057712   -0.057604   -0.057480   -0.057338   -0.057180
   -0.007000   -0.055864   -0.056014   -0.056153   -0.056278   -0.056385   -0.056475   -0.056549   -0.056606   -0.056646   -0.056670   -0.056678   -0.056670   -0.056646   -0.056606   -0.056549   -0.056475   -0.056385   -0.056278   -0.056153   -0.056014   -0.055864
   -0.006900   -0.054548   -0.054699   -0.054832   -0.054952   -0.055060   -0.055151   -0.055224   -0.055281   -0.055322   -0.055346   -0.055354   -0.055346   -0.055322   -0.055281   -0.055224   -0.055151   -0.055060   -0.054952   -0.054832   -0.054699   -0.054548
   -0.006800   -0.053234   -0.053385   -0.053519   -0.053636   -0.053737   -0.053827   -0.053901   -0.053958   -0.053999   -0.054023   -0.054031   -0.054023   -0.053999   -0.053958   -0.053901   -0.053827   -0.053737   -0.053636   -0.053519   -0.053385   -0.053234
   -0.006700   -0.051921   -0.052073   -0.052207   -0.052324   -0.052425   -0.052510   -0.052580   -0.052637   -0.052678   -0.052702   -0.052710   -0.052702   -0.052678   -0.052637   -0.052580   -0.052510   -0.052425   -0.052324   -0.052207   -0.052073   -0.051921
   -0.006600   -0.050610   -0.050762   -0.050896   -0.051014   -0.051115   -0.051200   -0.051270   -0.051324   -0.051362   -0.051385   -0.051393   -0.051385   -0.051362   -0.051324   -0.051270   -0.051200   -0.051115   -0.051014   -0.050896   -0.050762   -0.050610
   -0.006500   -0.049306   -0.049452   -0.049587   -0.049705   -0.049807   -0.049892   -0.049961   -0.050015   -0.050054   -0.050077   -0.050084   -0.050077   -0.050054   -0.050015   -0.049961   -0.049892   -0.049807   -0.049705   -0.049587   -0.049452   -0.049306
   -0.006400   -0.048017   -0.048160   -0.048289   -0.048402   -0.048501   -0.048586   -0.048655   -0.048709   -0.048747   -0.048770   -0.048778   -0.048770   -0.048747   -0.048709   -0.048655   -0.048586   -0.048501   -0.048402   -0.048289   -0.048160   -0.048017
   -0.006300   -0.046755   -0.046894   -0.047018   -0.047128   -0.047224   -0.047305   -0.047372   -0.047424   -0.047461   -0.047483   -0.047490   -0.047483   -0.047461   -0.047424   -0.047372   -0.047305   -0.047224   -0.047128   -0.047018   -0.046894   -0.046755
