       Node,    Mode,   Dis
    8029,      20,      7.070898E-20,      6.499322E-12,     -1.592532E-05,     -1.413854E-06,      3.351583E-08,      1.104767E-13	
    9029,      20,      1.142730E-19,     -2.249665E-12,      5.512365E-06,      4.893892E-07,     -1.160112E-08,     -3.824018E-14	
   10029,      20,     -2.903755E-19,      4.284100E-12,     -1.049735E-05,     -9.319574E-07,      2.209233E-08,      7.282203E-14	


       Node,    Mode,   Dis
    1029,      21,      1.007040E-18,     -1.731506E-11,     -6.047911E-06,      6.701953E-06,      2.126946E-08,     -4.888466E-13	
    2029,      21,      1.002833E-18,     -9.518441E-10,     -3.324659E-04,      3.684199E-04,      1.169225E-06,     -2.687289E-11	
    3029,      21,     -6.998133E-19,     -1.392949E-11,     -4.865379E-06,      5.391538E-06,      1.711070E-08,     -3.932639E-13	
    4029,      21,     -1.613621E-19,      2.090080E-11,      7.300361E-06,     -8.089846E-06,     -2.567411E-08,      5.900811E-13	
    5029,      21,     -1.003751E-18,     -1.234303E-11,     -4.311249E-06,      4.777483E-06,      1.516192E-08,     -3.484740E-13	
    6029,      21,      1.693673E-19,     -2.946965E-12,     -1.029334E-06,      1.140650E-06,      3.619990E-09,     -8.320017E-14	
    7029,      21,     -2.142209E-19,      1.771502E-11,      6.187613E-06,     -6.856762E-06,     -2.176076E-08,      5.001390E-13	
    8029,      21,     -2.183906E-19,      1.505568E-11,      5.258741E-06,     -5.827439E-06,     -1.849408E-08,      4.250590E-13	
    9029,      21,      2.111251E-19,      4.467225E-12,      1.560340E-06,     -1.729081E-06,     -5.487446E-09,      1.261206E-13	
